sample_id,seed,lambda,task_family,target,oracle_expert,selected_expert,entropy,is_correct,route_matches_oracle,mlp_prob,graph_prob,attention_v1_prob,attention_v2_prob
530,23,0.003,relational,1,graph,graph,0.0953,1,1,0.0070,0.9847,0.0032,0.0051
531,23,0.003,feature,0,mlp,mlp,0.1165,1,1,0.9776,0.0200,0.0007,0.0017
532,23,0.003,relational,1,graph,graph,0.1055,1,1,0.0085,0.9826,0.0032,0.0056
533,23,0.003,contextual,0,attention_v2,attention_v2,0.0463,1,1,0.0008,0.0038,0.0021,0.9933
534,23,0.003,relational,1,graph,graph,0.0689,0,1,0.0035,0.9896,0.0027,0.0042
535,23,0.003,feature,1,mlp,mlp,0.0878,1,1,0.9843,0.0138,0.0009,0.0011
536,23,0.003,relational,1,graph,graph,0.0616,1,1,0.0026,0.9909,0.0025,0.0040
537,23,0.003,contextual,0,attention_v2,attention_v2,0.0365,1,1,0.0011,0.0022,0.0017,0.9950
538,23,0.003,relational,0,graph,graph,0.0476,1,1,0.0013,0.9932,0.0022,0.0032
539,23,0.003,contextual,0,attention_v2,attention_v2,0.1085,1,1,0.0031,0.0114,0.0039,0.9816
540,23,0.003,relational,1,graph,graph,0.0957,0,1,0.0072,0.9846,0.0031,0.0051
541,23,0.003,feature,1,mlp,mlp,0.0862,1,1,0.9847,0.0134,0.0008,0.0010
542,23,0.003,relational,0,graph,graph,0.0625,0,1,0.0022,0.9907,0.0026,0.0045
543,23,0.003,contextual,1,attention_v2,attention_v2,0.0623,1,1,0.0009,0.0060,0.0026,0.9904
544,23,0.003,feature,1,mlp,mlp,0.0886,1,1,0.9842,0.0139,0.0008,0.0011
545,23,0.003,relational,0,graph,graph,0.0683,1,1,0.0034,0.9897,0.0027,0.0042
546,23,0.003,feature,0,mlp,mlp,0.1047,1,1,0.9804,0.0175,0.0006,0.0015
547,23,0.003,relational,1,graph,graph,0.0553,1,1,0.0015,0.9919,0.0024,0.0041
548,23,0.003,feature,1,mlp,mlp,0.2281,1,1,0.9463,0.0491,0.0015,0.0032
549,23,0.003,contextual,1,attention_v2,attention_v2,0.0504,1,1,0.0009,0.0042,0.0022,0.9926
550,23,0.003,feature,1,mlp,mlp,0.2241,1,1,0.9479,0.0471,0.0016,0.0034
551,23,0.003,relational,0,graph,graph,0.0360,1,1,0.0003,0.9950,0.0018,0.0029
552,23,0.003,contextual,0,attention_v2,attention_v2,0.0600,1,1,0.0008,0.0059,0.0025,0.9908
553,23,0.003,feature,0,mlp,mlp,0.1149,1,1,0.9780,0.0195,0.0007,0.0018
554,23,0.003,relational,1,graph,graph,0.0802,1,1,0.0046,0.9876,0.0029,0.0049
555,23,0.003,feature,0,mlp,mlp,0.1457,1,1,0.9707,0.0257,0.0015,0.0021
556,23,0.003,contextual,0,attention_v2,attention_v2,0.0855,1,1,0.0010,0.0098,0.0034,0.9858
557,23,0.003,contextual,0,attention_v2,attention_v2,0.0846,1,1,0.0009,0.0098,0.0033,0.9860
558,23,0.003,feature,1,mlp,mlp,0.0847,1,1,0.9851,0.0130,0.0008,0.0011
559,23,0.003,contextual,0,attention_v2,attention_v2,0.0652,1,1,0.0011,0.0061,0.0029,0.9900
560,23,0.003,feature,1,mlp,mlp,0.0848,1,1,0.9851,0.0130,0.0008,0.0011
561,23,0.003,relational,1,graph,graph,0.0609,1,1,0.0023,0.9910,0.0025,0.0042
562,23,0.003,contextual,0,attention_v2,attention_v2,0.1210,1,1,0.0014,0.0160,0.0045,0.9782
563,23,0.003,contextual,1,attention_v2,attention_v2,0.0583,1,1,0.0011,0.0053,0.0024,0.9912
564,23,0.003,relational,0,graph,graph,0.4503,1,1,0.1174,0.8670,0.0057,0.0099
565,23,0.003,relational,1,graph,graph,0.0421,1,1,0.0009,0.9941,0.0020,0.0030
566,23,0.003,feature,1,mlp,mlp,0.2193,1,1,0.9495,0.0455,0.0015,0.0035
567,23,0.003,relational,0,graph,graph,0.0820,1,1,0.0050,0.9872,0.0030,0.0048
568,23,0.003,feature,1,mlp,mlp,0.0887,1,1,0.9842,0.0139,0.0009,0.0011
569,23,0.003,relational,0,graph,graph,0.0722,1,1,0.0036,0.9890,0.0028,0.0046
570,23,0.003,contextual,1,attention_v2,attention_v2,0.0508,1,1,0.0008,0.0042,0.0024,0.9926
571,23,0.003,contextual,1,attention_v2,attention_v2,0.0453,1,1,0.0007,0.0038,0.0021,0.9935
572,23,0.003,contextual,1,attention_v2,attention_v2,0.0530,1,1,0.0008,0.0049,0.0022,0.9921
573,23,0.003,contextual,0,attention_v2,attention_v2,0.0619,1,1,0.0010,0.0060,0.0024,0.9905
574,23,0.003,contextual,0,attention_v2,attention_v2,0.1177,1,1,0.0023,0.0148,0.0037,0.9792
575,23,0.003,contextual,1,attention_v2,attention_v2,0.0546,1,1,0.0014,0.0042,0.0024,0.9920
576,23,0.003,contextual,0,attention_v2,attention_v2,0.0423,1,1,0.0009,0.0030,0.0020,0.9941
577,23,0.003,relational,1,graph,graph,0.0677,1,1,0.0036,0.9898,0.0025,0.0041
578,23,0.003,contextual,0,attention_v2,attention_v2,0.1277,1,1,0.0010,0.0180,0.0047,0.9763
579,23,0.003,contextual,0,attention_v2,attention_v2,0.0530,1,1,0.0010,0.0046,0.0022,0.9922
580,23,0.003,relational,0,graph,graph,0.0672,1,1,0.0032,0.9899,0.0026,0.0043
581,23,0.003,relational,0,graph,graph,0.2597,1,1,0.0439,0.9427,0.0050,0.0084
582,23,0.003,contextual,1,attention_v2,attention_v2,0.1000,1,1,0.0012,0.0121,0.0039,0.9828
583,23,0.003,relational,1,graph,graph,0.0783,1,1,0.0047,0.9879,0.0028,0.0045
584,23,0.003,contextual,1,attention_v2,attention_v2,0.0382,1,1,0.0014,0.0022,0.0016,0.9948
585,23,0.003,feature,1,mlp,mlp,0.1933,1,1,0.9571,0.0388,0.0012,0.0029
586,23,0.003,relational,0,graph,graph,0.0491,0,1,0.0011,0.9929,0.0022,0.0037
587,23,0.003,feature,0,mlp,mlp,0.1457,1,1,0.9706,0.0259,0.0015,0.0019
588,23,0.003,feature,0,mlp,mlp,0.1345,1,1,0.9735,0.0233,0.0014,0.0018
589,23,0.003,feature,1,mlp,mlp,0.2225,1,1,0.9482,0.0471,0.0015,0.0032
590,23,0.003,relational,1,graph,graph,0.1700,1,1,0.0225,0.9675,0.0038,0.0062
591,23,0.003,feature,0,mlp,mlp,0.1173,1,1,0.9774,0.0202,0.0007,0.0017
592,23,0.003,contextual,1,attention_v2,attention_v2,0.0363,1,1,0.0011,0.0022,0.0016,0.9951
593,23,0.003,feature,1,mlp,mlp,0.1988,1,1,0.9555,0.0402,0.0014,0.0029
594,23,0.003,feature,0,mlp,mlp,0.1182,1,1,0.9773,0.0200,0.0008,0.0019
595,23,0.003,relational,0,graph,graph,0.1225,1,1,0.0111,0.9791,0.0036,0.0062
596,23,0.003,relational,0,graph,graph,0.0423,0,1,0.0005,0.9940,0.0021,0.0035
597,23,0.003,feature,0,mlp,mlp,0.1184,1,1,0.9771,0.0204,0.0007,0.0017
598,23,0.003,contextual,0,attention_v2,attention_v2,0.1024,1,1,0.0011,0.0129,0.0038,0.9822
599,23,0.003,contextual,0,attention_v2,attention_v2,0.0554,1,1,0.0010,0.0049,0.0023,0.9918
600,23,0.003,feature,1,mlp,mlp,0.0930,1,1,0.9833,0.0145,0.0010,0.0013
601,23,0.003,feature,0,mlp,mlp,0.1483,1,1,0.9698,0.0268,0.0016,0.0018
602,23,0.003,contextual,1,attention_v2,attention_v2,0.0648,1,1,0.0018,0.0054,0.0026,0.9902
603,23,0.003,feature,0,mlp,mlp,0.1151,1,1,0.9779,0.0196,0.0007,0.0017
604,23,0.003,feature,0,mlp,mlp,0.1080,1,1,0.9796,0.0183,0.0007,0.0015
605,23,0.003,feature,1,mlp,mlp,0.0874,1,1,0.9845,0.0134,0.0009,0.0012
606,23,0.003,feature,0,mlp,mlp,0.1414,1,1,0.9716,0.0251,0.0015,0.0018
607,23,0.003,contextual,0,attention_v2,attention_v2,0.0512,1,1,0.0007,0.0047,0.0023,0.9924
608,23,0.003,relational,1,graph,graph,0.1084,0,1,0.0095,0.9820,0.0032,0.0053
609,23,0.003,feature,1,mlp,mlp,0.0857,1,1,0.9849,0.0131,0.0009,0.0012
610,23,0.003,relational,0,graph,graph,0.0454,1,1,0.0011,0.9936,0.0021,0.0032
611,23,0.003,relational,1,graph,graph,0.0966,1,1,0.0071,0.9844,0.0031,0.0053
612,23,0.003,contextual,1,attention_v2,attention_v2,0.0538,1,1,0.0009,0.0048,0.0023,0.9920
613,23,0.003,contextual,1,attention_v2,attention_v2,0.0333,1,1,0.0011,0.0018,0.0015,0.9956
614,23,0.003,feature,1,mlp,mlp,0.0857,1,1,0.9848,0.0133,0.0008,0.0011
615,23,0.003,contextual,1,attention_v2,attention_v2,0.0515,1,1,0.0010,0.0042,0.0023,0.9925
616,23,0.003,contextual,1,attention_v2,attention_v2,0.0385,1,1,0.0009,0.0027,0.0017,0.9947
617,23,0.003,contextual,1,attention_v2,attention_v2,0.0677,1,1,0.0010,0.0069,0.0027,0.9894
618,23,0.003,relational,1,graph,graph,0.2955,0,1,0.0548,0.9310,0.0050,0.0092
619,23,0.003,relational,1,graph,graph,0.0638,1,1,0.0030,0.9905,0.0025,0.0039
620,23,0.003,relational,1,graph,graph,0.0557,0,1,0.0022,0.9919,0.0023,0.0035
621,23,0.003,contextual,1,attention_v2,attention_v2,0.0521,1,1,0.0007,0.0048,0.0022,0.9923
622,23,0.003,feature,0,mlp,mlp,0.1331,1,1,0.9739,0.0228,0.0014,0.0019
623,23,0.003,contextual,1,attention_v2,attention_v2,0.0743,1,1,0.0010,0.0079,0.0029,0.9881
624,23,0.003,contextual,1,attention_v2,attention_v2,0.0474,1,1,0.0008,0.0040,0.0020,0.9931
625,23,0.003,contextual,0,attention_v2,attention_v2,0.0650,1,1,0.0011,0.0060,0.0029,0.9900
626,23,0.003,relational,1,graph,graph,0.0499,0,1,0.0017,0.9929,0.0022,0.0032
627,23,0.003,feature,0,mlp,mlp,0.1211,1,1,0.9766,0.0205,0.0008,0.0020
628,23,0.003,relational,1,graph,graph,0.0703,1,1,0.0032,0.9894,0.0028,0.0046
629,23,0.003,relational,0,graph,graph,0.0886,1,1,0.0063,0.9860,0.0030,0.0047
630,23,0.003,feature,0,mlp,mlp,0.1437,1,1,0.9711,0.0255,0.0015,0.0019
631,23,0.003,feature,0,mlp,mlp,0.1119,1,1,0.9788,0.0186,0.0007,0.0018
632,23,0.003,feature,0,mlp,mlp,0.1163,1,1,0.9778,0.0195,0.0008,0.0019
633,23,0.003,relational,1,graph,graph,0.0681,1,1,0.0036,0.9898,0.0027,0.0040
634,23,0.003,contextual,0,attention_v2,attention_v2,0.0394,1,1,0.0008,0.0028,0.0018,0.9945
635,23,0.003,contextual,1,attention_v2,attention_v2,0.0390,1,1,0.0008,0.0029,0.0017,0.9946
636,23,0.003,feature,0,mlp,mlp,0.1593,1,1,0.9672,0.0288,0.0017,0.0023
637,23,0.003,relational,0,graph,graph,0.0999,1,1,0.0073,0.9838,0.0032,0.0057
638,23,0.003,contextual,1,attention_v2,attention_v2,0.0517,1,1,0.0008,0.0045,0.0023,0.9924
639,23,0.003,contextual,1,attention_v2,attention_v2,0.0635,1,1,0.0009,0.0064,0.0025,0.9902
640,23,0.003,relational,1,graph,graph,0.1990,1,1,0.0281,0.9602,0.0043,0.0074
641,23,0.003,feature,1,mlp,mlp,0.0923,1,1,0.9833,0.0146,0.0009,0.0011
642,23,0.003,relational,1,graph,graph,0.0564,1,1,0.0019,0.9918,0.0024,0.0039
643,23,0.003,relational,0,graph,graph,0.0357,0,1,0.0004,0.9950,0.0018,0.0027
644,23,0.003,relational,0,graph,graph,0.1091,1,1,0.0090,0.9819,0.0034,0.0057
645,23,0.003,feature,0,mlp,mlp,0.1205,1,1,0.9767,0.0206,0.0008,0.0019
646,23,0.003,contextual,0,attention_v2,attention_v2,0.0691,1,1,0.0008,0.0074,0.0028,0.9890
647,23,0.003,feature,0,mlp,mlp,0.1517,1,1,0.9689,0.0276,0.0016,0.0019
648,23,0.003,contextual,1,attention_v2,attention_v2,0.0632,1,1,0.0010,0.0060,0.0027,0.9903
649,23,0.003,contextual,0,attention_v2,attention_v2,0.0956,1,1,0.0009,0.0119,0.0035,0.9836
650,23,0.003,contextual,0,attention_v2,attention_v2,0.0517,1,1,0.0012,0.0043,0.0021,0.9925
651,23,0.003,feature,1,mlp,mlp,0.0854,1,1,0.9849,0.0131,0.0008,0.0012
652,23,0.003,relational,0,graph,graph,0.2410,1,1,0.0392,0.9482,0.0046,0.0080
653,23,0.003,contextual,0,attention_v2,attention_v2,0.0515,1,1,0.0010,0.0042,0.0024,0.9925
654,23,0.003,contextual,0,attention_v2,attention_v2,0.0435,1,1,0.0010,0.0033,0.0018,0.9938
655,23,0.003,relational,1,graph,graph,0.1236,1,1,0.0115,0.9788,0.0036,0.0061
656,23,0.003,feature,0,mlp,mlp,0.1184,1,1,0.9771,0.0205,0.0007,0.0017
657,23,0.003,relational,0,graph,graph,0.0471,0,1,0.0011,0.9933,0.0023,0.0034
658,23,0.003,contextual,0,attention_v2,attention_v2,0.0459,1,1,0.0007,0.0039,0.0020,0.9934
659,23,0.003,contextual,1,attention_v2,attention_v2,0.0462,1,1,0.0017,0.0028,0.0019,0.9935
660,23,0.003,relational,0,graph,graph,0.1406,1,1,0.0147,0.9750,0.0038,0.0065
661,23,0.003,feature,0,mlp,mlp,0.1192,1,1,0.9771,0.0202,0.0008,0.0019
662,23,0.003,relational,0,graph,graph,0.0685,1,1,0.0034,0.9897,0.0026,0.0042
663,23,0.003,relational,0,graph,graph,0.2434,1,1,0.0398,0.9474,0.0046,0.0081
664,23,0.003,relational,1,graph,graph,0.1045,1,1,0.0078,0.9829,0.0033,0.0060
665,23,0.003,feature,1,mlp,mlp,0.2453,1,1,0.9412,0.0533,0.0017,0.0038
666,23,0.003,relational,0,graph,graph,0.4410,1,1,0.1117,0.8722,0.0058,0.0103
667,23,0.003,contextual,0,attention_v2,attention_v2,0.0330,1,1,0.0012,0.0017,0.0014,0.9956
668,23,0.003,contextual,0,attention_v2,attention_v2,0.0455,1,1,0.0017,0.0028,0.0019,0.9936
669,23,0.003,contextual,0,attention_v2,attention_v2,0.0465,1,1,0.0011,0.0034,0.0021,0.9934
670,23,0.003,feature,0,mlp,mlp,0.1171,1,1,0.9775,0.0200,0.0008,0.0017
671,23,0.003,feature,0,mlp,mlp,0.1549,1,1,0.9683,0.0278,0.0017,0.0022
672,23,0.003,feature,1,mlp,mlp,0.2105,1,1,0.9521,0.0433,0.0015,0.0031
673,23,0.003,relational,0,graph,graph,0.0711,0,1,0.0033,0.9892,0.0027,0.0048
674,23,0.003,contextual,1,attention_v2,attention_v2,0.1068,1,1,0.0018,0.0127,0.0040,0.9816
675,23,0.003,contextual,1,attention_v2,attention_v2,0.1170,1,1,0.0015,0.0159,0.0037,0.9790
676,23,0.003,feature,1,mlp,mlp,0.2117,1,1,0.9516,0.0438,0.0014,0.0032
677,23,0.003,contextual,0,attention_v2,attention_v2,0.0742,1,1,0.0010,0.0079,0.0030,0.9881
678,23,0.003,relational,1,graph,graph,0.1537,1,1,0.0177,0.9719,0.0038,0.0067
679,23,0.003,contextual,1,attention_v2,attention_v2,0.0494,1,1,0.0014,0.0037,0.0020,0.9929
680,23,0.003,feature,0,mlp,mlp,0.1166,1,1,0.9775,0.0201,0.0007,0.0017
681,23,0.003,relational,0,graph,graph,0.0632,1,1,0.0025,0.9906,0.0026,0.0043
682,23,0.003,feature,0,mlp,mlp,0.1573,1,1,0.9675,0.0289,0.0016,0.0020
683,23,0.003,contextual,1,attention_v2,attention_v2,0.0542,1,1,0.0010,0.0048,0.0023,0.9920
684,23,0.003,relational,0,graph,graph,0.0997,1,1,0.0081,0.9838,0.0031,0.0050
685,23,0.003,contextual,1,attention_v2,attention_v2,0.0900,1,1,0.0014,0.0099,0.0037,0.9851
686,23,0.003,relational,0,graph,graph,0.0726,1,1,0.0038,0.9890,0.0027,0.0045
687,23,0.003,feature,0,mlp,mlp,0.1449,1,1,0.9708,0.0258,0.0015,0.0019
688,23,0.003,contextual,0,attention_v2,attention_v2,0.0459,1,1,0.0011,0.0032,0.0022,0.9935
689,23,0.003,feature,0,mlp,mlp,0.1201,1,1,0.9767,0.0208,0.0008,0.0018
690,23,0.003,relational,0,graph,graph,0.1856,1,1,0.0250,0.9637,0.0041,0.0071
691,23,0.003,relational,0,graph,graph,0.1279,1,1,0.0133,0.9777,0.0034,0.0056
692,23,0.003,feature,1,mlp,mlp,0.1997,1,1,0.9553,0.0404,0.0013,0.0030
693,23,0.003,contextual,1,attention_v2,attention_v2,0.0396,1,1,0.0008,0.0030,0.0017,0.9945
694,23,0.003,relational,0,graph,graph,0.1663,1,1,0.0205,0.9687,0.0041,0.0066
695,23,0.003,contextual,0,attention_v2,attention_v2,0.0881,1,1,0.0008,0.0106,0.0035,0.9852
696,23,0.003,contextual,0,attention_v2,attention_v2,0.0856,1,1,0.0008,0.0099,0.0035,0.9857
697,23,0.003,contextual,1,attention_v2,attention_v2,0.0711,1,1,0.0012,0.0067,0.0032,0.9889
698,23,0.003,relational,0,graph,graph,0.1340,1,1,0.0140,0.9764,0.0036,0.0060
699,23,0.003,contextual,1,attention_v2,attention_v2,0.0467,1,1,0.0013,0.0033,0.0021,0.9934
700,23,0.003,contextual,1,attention_v2,attention_v2,0.0710,1,1,0.0010,0.0072,0.0030,0.9888
701,23,0.003,contextual,1,attention_v2,attention_v2,0.0612,1,1,0.0012,0.0056,0.0025,0.9907
702,23,0.003,feature,0,mlp,mlp,0.1246,1,1,0.9757,0.0216,0.0008,0.0019
703,23,0.003,feature,0,mlp,mlp,0.1492,1,1,0.9695,0.0273,0.0015,0.0018
704,23,0.003,contextual,1,attention_v2,attention_v2,0.0493,1,1,0.0017,0.0031,0.0022,0.9930
705,23,0.003,relational,0,graph,graph,0.1072,0,1,0.0087,0.9823,0.0034,0.0056
706,23,0.003,feature,1,mlp,mlp,0.0901,1,1,0.9838,0.0143,0.0009,0.0011
707,23,0.003,relational,0,graph,graph,0.0449,1,1,0.0010,0.9936,0.0022,0.0032
708,23,0.003,relational,0,graph,graph,0.1674,1,1,0.0210,0.9684,0.0040,0.0066
709,23,0.003,contextual,1,attention_v2,attention_v2,0.0589,1,1,0.0008,0.0057,0.0025,0.9910
710,23,0.003,feature,0,mlp,mlp,0.1459,1,1,0.9707,0.0257,0.0016,0.0020
711,23,0.003,feature,0,mlp,mlp,0.1249,1,1,0.9756,0.0218,0.0008,0.0019
712,23,0.003,relational,0,graph,graph,0.2358,1,1,0.0383,0.9495,0.0045,0.0077
713,23,0.003,feature,0,mlp,mlp,0.1500,1,1,0.9695,0.0268,0.0016,0.0021
714,23,0.003,feature,1,mlp,mlp,0.2151,1,1,0.9506,0.0448,0.0014,0.0032
715,23,0.003,feature,1,mlp,mlp,0.0857,1,1,0.9847,0.0135,0.0008,0.0010
716,23,0.003,contextual,0,attention_v2,attention_v2,0.0546,1,1,0.0014,0.0044,0.0022,0.9920
717,23,0.003,contextual,1,attention_v2,attention_v2,0.0406,1,1,0.0012,0.0025,0.0019,0.9944
718,23,0.003,contextual,0,attention_v2,attention_v2,0.0581,1,1,0.0008,0.0055,0.0024,0.9912
719,23,0.003,contextual,1,attention_v2,attention_v2,0.1000,1,1,0.0010,0.0129,0.0035,0.9826
0,23,0.01,contextual,1,attention_v2,attention_v2,0.0217,1,1,0.0000,0.0023,0.0006,0.9971
1,23,0.01,relational,0,graph,graph,0.0237,1,1,0.0002,0.9967,0.0002,0.0029
2,23,0.01,feature,1,mlp,graph,0.6901,1,0,0.4068,0.5912,0.0008,0.0011
3,23,0.01,feature,1,mlp,graph,0.6998,1,0,0.4419,0.5563,0.0008,0.0010
4,23,0.01,contextual,0,attention_v2,attention_v2,0.0219,1,1,0.0000,0.0022,0.0007,0.9971
5,23,0.01,relational,0,graph,graph,0.0286,1,1,0.0003,0.9959,0.0002,0.0037
6,23,0.01,relational,1,graph,graph,0.0300,0,1,0.0017,0.9959,0.0002,0.0022
7,23,0.01,relational,1,graph,graph,0.0575,0,1,0.0036,0.9912,0.0004,0.0048
8,23,0.01,feature,1,mlp,mlp,0.0179,1,1,0.9976,0.0020,0.0001,0.0002
9,23,0.01,contextual,0,attention_v2,attention_v2,0.0467,1,1,0.0000,0.0069,0.0007,0.9925
10,23,0.01,feature,1,mlp,mlp,0.0155,1,1,0.9980,0.0017,0.0001,0.0002
11,23,0.01,contextual,0,attention_v2,attention_v2,0.0298,1,1,0.0000,0.0037,0.0006,0.9957
12,23,0.01,feature,0,mlp,mlp,0.0641,1,1,0.9890,0.0101,0.0005,0.0004
13,23,0.01,relational,0,graph,graph,0.0453,1,1,0.0036,0.9934,0.0003,0.0027
14,23,0.01,contextual,1,attention_v2,attention_v2,0.0535,1,1,0.0000,0.0081,0.0007,0.9911
15,23,0.01,contextual,0,attention_v2,attention_v2,0.0174,1,1,0.0000,0.0018,0.0005,0.9977
16,23,0.01,relational,1,graph,graph,0.0232,0,1,0.0003,0.9968,0.0002,0.0027
17,23,0.01,contextual,1,attention_v2,attention_v2,0.0168,1,1,0.0000,0.0014,0.0007,0.9979
18,23,0.01,relational,0,graph,graph,0.0411,1,1,0.0012,0.9939,0.0003,0.0046
19,23,0.01,feature,0,mlp,mlp,0.0538,1,1,0.9911,0.0082,0.0004,0.0003
20,23,0.01,relational,1,graph,graph,0.0331,0,1,0.0020,0.9954,0.0003,0.0023
21,23,0.01,relational,1,graph,graph,0.0214,1,1,0.0001,0.9970,0.0001,0.0029
22,23,0.01,feature,0,mlp,mlp,0.0563,1,1,0.9907,0.0085,0.0005,0.0003
23,23,0.01,feature,0,mlp,mlp,0.1080,1,1,0.9788,0.0201,0.0006,0.0005
24,23,0.01,relational,0,graph,graph,0.0309,0,1,0.0004,0.9955,0.0002,0.0038
25,23,0.01,contextual,0,attention_v2,attention_v2,0.0195,1,1,0.0000,0.0020,0.0005,0.9974
26,23,0.01,relational,0,graph,graph,0.0299,1,1,0.0005,0.9957,0.0002,0.0035
27,23,0.01,contextual,0,attention_v2,attention_v2,0.0280,1,1,0.0000,0.0034,0.0006,0.9960
28,23,0.01,relational,0,graph,graph,0.0273,1,1,0.0003,0.9961,0.0002,0.0035
29,23,0.01,feature,0,mlp,mlp,0.0641,1,1,0.9890,0.0100,0.0005,0.0004
30,23,0.01,contextual,0,attention_v2,attention_v2,0.0389,1,1,0.0000,0.0050,0.0009,0.9941
31,23,0.01,relational,1,graph,graph,0.0707,1,1,0.0027,0.9886,0.0005,0.0083
32,23,0.01,feature,1,mlp,mlp,0.0175,1,1,0.9977,0.0020,0.0001,0.0002
33,23,0.01,relational,1,graph,graph,0.0713,1,1,0.0047,0.9887,0.0005,0.0061
34,23,0.01,relational,1,graph,graph,0.0428,1,1,0.0013,0.9937,0.0003,0.0047
35,23,0.01,contextual,1,attention_v2,attention_v2,0.0482,1,1,0.0000,0.0068,0.0009,0.9923
36,23,0.01,contextual,1,attention_v2,attention_v2,0.0528,1,1,0.0000,0.0078,0.0009,0.9913
37,23,0.01,relational,1,graph,graph,0.0321,0,1,0.0010,0.9955,0.0002,0.0032
38,23,0.01,contextual,1,attention_v2,attention_v2,0.0242,1,1,0.0000,0.0028,0.0005,0.9966
39,23,0.01,contextual,0,attention_v2,attention_v2,0.0264,1,1,0.0000,0.0032,0.0006,0.9963
40,23,0.01,contextual,0,attention_v2,attention_v2,0.0400,1,1,0.0000,0.0055,0.0007,0.9938
41,23,0.01,feature,0,mlp,mlp,0.0529,1,1,0.9914,0.0079,0.0005,0.0003
42,23,0.01,contextual,0,attention_v2,attention_v2,0.0163,1,1,0.0000,0.0015,0.0006,0.9979
43,23,0.01,relational,0,graph,graph,0.0272,1,1,0.0007,0.9963,0.0002,0.0028
44,23,0.01,relational,0,graph,graph,0.0568,1,1,0.0042,0.9914,0.0004,0.0040
45,23,0.01,contextual,1,attention_v2,attention_v2,0.0200,1,1,0.0000,0.0022,0.0005,0.9973
46,23,0.01,feature,0,mlp,mlp,0.0544,1,1,0.9910,0.0082,0.0005,0.0003
47,23,0.01,relational,0,graph,graph,0.0289,1,1,0.0007,0.9960,0.0002,0.0031
48,23,0.01,contextual,0,attention_v2,attention_v2,0.0243,1,1,0.0000,0.0028,0.0006,0.9966
49,23,0.01,relational,1,graph,graph,0.0563,1,1,0.0014,0.9911,0.0004,0.0070
50,23,0.01,relational,1,graph,graph,0.3134,0,1,0.0747,0.9175,0.0010,0.0068
51,23,0.01,contextual,0,attention_v2,attention_v2,0.0428,1,1,0.0000,0.0058,0.0009,0.9933
52,23,0.01,relational,1,graph,graph,0.0271,1,1,0.0008,0.9963,0.0002,0.0027
53,23,0.01,relational,1,graph,graph,0.0364,1,1,0.0017,0.9949,0.0003,0.0032
54,23,0.01,relational,1,graph,graph,0.0611,0,1,0.0061,0.9905,0.0004,0.0030
55,23,0.01,relational,1,graph,graph,0.0425,1,1,0.0006,0.9935,0.0003,0.0057
56,23,0.01,relational,0,graph,graph,0.1203,1,1,0.0181,0.9775,0.0005,0.0039
57,23,0.01,relational,1,graph,graph,0.0347,1,1,0.0000,0.9945,0.0002,0.0053
58,23,0.01,feature,0,mlp,mlp,0.0992,1,1,0.9809,0.0180,0.0006,0.0005
59,23,0.01,contextual,0,attention_v2,attention_v2,0.0292,1,1,0.0000,0.0036,0.0006,0.9958
60,23,0.01,feature,1,mlp,mlp,0.0158,1,1,0.9979,0.0018,0.0001,0.0002
61,23,0.01,contextual,0,attention_v2,attention_v2,0.0315,1,1,0.0000,0.0036,0.0009,0.9955
62,23,0.01,feature,0,mlp,mlp,0.0989,1,1,0.9810,0.0181,0.0005,0.0005
63,23,0.01,contextual,0,attention_v2,attention_v2,0.0195,1,1,0.0000,0.0021,0.0005,0.9974
64,23,0.01,relational,1,graph,graph,0.0495,0,1,0.0028,0.9926,0.0003,0.0042
65,23,0.01,feature,0,mlp,mlp,0.0557,1,1,0.9907,0.0085,0.0005,0.0003
66,23,0.01,contextual,0,attention_v2,attention_v2,0.0114,1,1,0.0000,0.0008,0.0005,0.9986
67,23,0.01,feature,0,mlp,mlp,0.0937,1,1,0.9823,0.0167,0.0005,0.0005
68,23,0.01,relational,0,graph,graph,0.0304,1,1,0.0000,0.9954,0.0001,0.0045
69,23,0.01,contextual,0,attention_v2,attention_v2,0.0257,1,1,0.0000,0.0030,0.0006,0.9964
70,23,0.01,contextual,0,attention_v2,attention_v2,0.0376,1,1,0.0000,0.0051,0.0006,0.9942
71,23,0.01,relational,0,graph,graph,0.0253,1,1,0.0001,0.9963,0.0002,0.0034
72,23,0.01,feature,0,mlp,mlp,0.0552,1,1,0.9909,0.0083,0.0005,0.0003
73,23,0.01,contextual,1,attention_v2,attention_v2,0.0256,1,1,0.0000,0.0029,0.0007,0.9964
74,23,0.01,contextual,0,attention_v2,attention_v2,0.0190,1,1,0.0000,0.0014,0.0010,0.9976
75,23,0.01,relational,0,graph,graph,0.0265,1,1,0.0005,0.9963,0.0002,0.0030
76,23,0.01,feature,1,mlp,mlp,0.0165,1,1,0.9978,0.0018,0.0001,0.0002
77,23,0.01,relational,0,graph,graph,0.0241,1,1,0.0003,0.9967,0.0002,0.0029
78,23,0.01,contextual,0,attention_v2,attention_v2,0.0192,1,1,0.0000,0.0020,0.0005,0.9974
79,23,0.01,feature,0,mlp,mlp,0.1076,1,1,0.9789,0.0200,0.0006,0.0005
80,23,0.01,feature,0,mlp,mlp,0.0616,1,1,0.9896,0.0096,0.0005,0.0003
81,23,0.01,relational,1,graph,graph,0.0245,1,1,0.0002,0.9966,0.0002,0.0031
