sample_id,seed,task_family,target,oracle_expert,random_expert,learned_expert,learned_entropy,mlp_pred,graph_pred,attention_v1_pred,attention_v2_pred,learned_pred,oracle_pred,is_correct,route_matches_oracle
490,37,contextual,0,attention_v2,attention_v2,attention_v2,0.6237,0,0,0,0,0,0,1,1
491,37,contextual,1,attention_v2,attention_v2,attention_v2,0.1312,0,0,0,1,1,1,1,1
492,37,contextual,0,attention_v2,attention,attention_v2,0.1039,0,1,0,1,1,1,0,1
493,37,feature,1,mlp,graph,graph,0.1412,1,1,0,0,1,1,1,0
494,37,contextual,0,attention_v2,graph,attention_v2,0.6420,0,0,1,0,0,0,1,1
495,37,contextual,1,attention_v2,mlp,attention_v2,0.2347,0,1,1,1,1,1,1,1
496,37,relational,0,graph,attention,graph,0.1434,0,0,0,1,0,0,1,1
497,37,contextual,0,attention_v2,mlp,attention_v2,0.3718,0,1,1,0,0,0,1,1
498,37,feature,1,mlp,mlp,attention_v2,0.3556,1,1,0,1,1,1,1,0
499,37,contextual,1,attention_v2,graph,attention_v2,0.5972,0,1,1,1,1,1,1,1
500,37,contextual,1,attention_v2,graph,attention_v2,0.4628,0,1,0,1,1,1,1,1
501,37,contextual,0,attention_v2,mlp,attention_v2,0.1675,0,0,0,0,0,0,1,1
502,37,feature,0,mlp,graph,attention,0.0889,0,1,0,1,0,0,1,0
503,37,relational,1,graph,mlp,graph,0.1402,0,1,0,1,1,1,1,1
504,37,contextual,1,attention_v2,attention,attention_v2,0.3642,0,1,1,1,1,1,1,1
505,37,feature,1,mlp,graph,attention_v2,0.3508,1,1,0,1,1,1,1,0
506,37,relational,1,graph,attention_v2,graph,0.1801,0,0,0,0,0,0,0,1
507,37,feature,0,mlp,graph,mlp,0.1678,0,1,1,0,0,0,1,1
508,37,relational,0,graph,graph,graph,0.2985,0,0,1,1,0,0,1,1
509,37,feature,0,mlp,attention,mlp,0.1680,0,1,1,1,0,0,1,1
510,37,contextual,0,attention_v2,mlp,attention_v2,0.3342,0,0,0,0,0,0,1,1
511,37,contextual,1,attention_v2,attention,attention_v2,0.4619,0,0,0,1,1,1,1,1
512,37,contextual,1,attention_v2,mlp,attention_v2,0.2727,0,1,1,1,1,1,1,1
513,37,feature,1,mlp,graph,attention_v2,0.3520,1,1,0,1,1,1,1,0
514,37,contextual,1,attention_v2,mlp,attention_v2,0.1618,0,0,0,1,1,1,1,1
515,37,feature,1,mlp,attention_v2,attention_v2,0.3601,1,1,0,1,1,1,1,0
516,37,relational,0,graph,mlp,graph,0.1803,0,1,1,1,1,1,0,1
517,37,relational,0,graph,graph,graph,0.2531,0,1,1,1,1,1,0,1
518,37,contextual,0,attention_v2,attention,attention_v2,0.2136,0,0,0,0,0,0,1,1
519,37,relational,1,graph,graph,graph,0.1498,0,1,0,1,1,1,1,1
520,37,feature,0,mlp,attention,attention,0.0901,0,1,0,1,0,0,1,0
521,37,contextual,0,attention_v2,attention,attention_v2,0.2818,0,0,0,0,0,0,1,1
522,37,relational,1,graph,attention,graph,0.2680,0,1,1,0,1,1,1,1
523,37,feature,0,mlp,attention,mlp,0.1678,0,1,1,0,0,0,1,1
524,37,contextual,0,attention_v2,attention_v2,attention_v2,0.3633,0,0,0,0,0,0,1,1
525,37,relational,1,graph,attention_v2,graph,0.1711,0,1,0,1,1,1,1,1
526,37,feature,0,mlp,mlp,attention,0.0871,0,1,0,1,0,0,1,0
527,37,feature,1,mlp,attention_v2,graph,0.1414,1,1,0,0,1,1,1,0
528,37,contextual,0,attention_v2,attention,attention_v2,0.2430,0,0,0,0,0,0,1,1
529,37,relational,0,graph,mlp,graph,0.1678,0,0,0,1,0,0,1,1
530,37,feature,0,mlp,attention,attention,0.0862,0,1,0,1,0,0,1,0
531,37,contextual,0,attention_v2,mlp,attention_v2,0.8337,0,0,1,0,0,0,1,1
532,37,feature,0,mlp,mlp,mlp,0.1644,0,1,1,0,0,0,1,1
533,37,relational,1,graph,attention,graph,1.0251,0,1,1,0,1,1,1,1
534,37,contextual,0,attention_v2,graph,attention_v2,0.4230,0,1,1,0,0,0,1,1
535,37,relational,0,graph,attention_v2,graph,0.1828,0,0,0,1,0,0,1,1
536,37,feature,1,mlp,graph,graph,0.1388,1,1,0,0,1,1,1,0
537,37,feature,0,mlp,attention_v2,mlp,0.1637,0,1,1,0,0,0,1,1
538,37,contextual,1,attention_v2,graph,attention_v2,0.4598,0,0,0,1,1,1,1,1
539,37,feature,0,mlp,mlp,attention,0.0891,0,1,0,1,0,0,1,0
540,37,feature,0,mlp,attention_v2,mlp,0.1591,0,1,1,0,0,0,1,1
541,37,contextual,1,attention_v2,mlp,attention_v2,0.1974,0,1,1,1,1,1,1,1
542,37,feature,1,mlp,mlp,attention_v2,0.3550,1,1,0,1,1,1,1,0
543,37,relational,0,graph,graph,graph,0.2038,0,1,0,0,1,1,0,1
544,37,relational,1,graph,mlp,graph,0.2134,0,1,0,1,1,1,1,1
545,37,contextual,1,attention_v2,mlp,attention_v2,0.3819,0,0,0,1,1,1,1,1
546,37,contextual,1,attention_v2,graph,attention_v2,0.2440,0,1,1,1,1,1,1,1
547,37,contextual,1,attention_v2,mlp,attention_v2,0.4641,0,0,0,1,1,1,1,1
548,37,feature,0,mlp,graph,attention,0.0918,0,1,0,1,0,0,1,0
549,37,feature,1,mlp,mlp,graph,0.1394,1,1,0,0,1,1,1,0
550,37,feature,1,mlp,attention,attention_v2,0.3561,1,1,0,1,1,1,1,0
551,37,feature,0,mlp,attention_v2,attention,0.0832,0,1,0,1,0,0,1,0
552,37,contextual,1,attention_v2,mlp,attention_v2,0.4316,0,0,0,1,1,1,1,1
553,37,feature,0,mlp,attention,attention,0.0915,0,1,0,1,0,0,1,0
554,37,feature,1,mlp,attention_v2,graph,0.1350,1,1,0,0,1,1,1,0
555,37,contextual,0,attention_v2,mlp,attention_v2,0.2160,0,1,1,0,0,0,1,1
556,37,contextual,0,attention_v2,attention,attention_v2,0.3595,0,0,0,0,0,0,1,1
557,37,relational,1,graph,attention_v2,graph,0.5588,0,1,1,1,1,1,1,1
558,37,contextual,0,attention_v2,attention_v2,attention_v2,0.1682,0,0,1,0,0,0,1,1
559,37,relational,0,graph,graph,graph,0.1705,0,0,0,0,0,0,1,1
560,37,relational,1,graph,graph,graph,0.9361,0,0,1,1,0,0,0,1
561,37,feature,1,mlp,attention_v2,graph,0.1337,1,1,0,0,1,1,1,0
562,37,contextual,1,attention_v2,graph,attention_v2,0.2297,0,1,0,1,1,1,1,1
563,37,relational,0,graph,attention_v2,graph,0.4076,0,1,1,1,1,1,0,1
564,37,feature,0,mlp,graph,mlp,0.1646,0,1,1,0,0,0,1,1
565,37,relational,0,graph,graph,graph,0.4037,0,0,1,1,0,0,1,1
566,37,feature,1,mlp,attention_v2,attention_v2,0.3426,1,1,0,1,1,1,1,0
567,37,feature,0,mlp,attention,attention,0.0881,0,1,0,1,0,0,1,0
568,37,relational,1,graph,graph,graph,0.6940,0,0,1,1,0,0,0,1
569,37,feature,0,mlp,attention_v2,attention,0.0894,0,1,0,1,0,0,1,0
570,37,contextual,1,attention_v2,attention,attention_v2,0.3363,0,1,1,1,1,1,1,1
571,37,relational,0,graph,graph,graph,0.8019,0,0,1,0,0,0,1,1
572,37,contextual,0,attention_v2,mlp,attention_v2,0.7016,0,1,0,0,0,0,1,1
573,37,relational,1,graph,attention,graph,0.1233,0,1,0,0,1,1,1,1
574,37,feature,1,mlp,graph,attention_v2,0.3475,1,1,0,1,1,1,1,0
575,37,relational,0,graph,attention,graph,0.1116,0,1,0,1,1,1,0,1
576,37,contextual,0,attention_v2,attention,attention_v2,0.5687,0,0,0,0,0,0,1,1
577,37,relational,1,graph,graph,graph,0.1143,0,1,0,1,1,1,1,1
578,37,feature,1,mlp,mlp,attention_v2,0.3569,1,1,0,1,1,1,1,0
579,37,contextual,0,attention_v2,mlp,attention_v2,0.1667,0,0,1,0,0,0,1,1
580,37,feature,1,mlp,attention,attention_v2,0.3583,1,1,0,1,1,1,1,0
581,37,contextual,1,attention_v2,graph,attention_v2,0.1398,0,1,1,1,1,1,1,1
582,37,contextual,1,attention_v2,attention_v2,attention_v2,0.2678,0,1,1,1,1,1,1,1
583,37,relational,0,graph,attention_v2,graph,0.1064,0,1,0,0,1,1,0,1
584,37,contextual,1,attention_v2,graph,attention_v2,0.2554,0,1,0,1,1,1,1,1
585,37,feature,1,mlp,graph,graph,0.1377,1,1,0,0,1,1,1,0
586,37,contextual,1,attention_v2,attention,attention_v2,0.1853,0,0,0,1,1,1,1,1
587,37,feature,1,mlp,graph,graph,0.1375,1,1,0,0,1,1,1,0
588,37,feature,0,mlp,mlp,mlp,0.1658,0,1,1,0,0,0,1,1
589,37,feature,1,mlp,graph,graph,0.1382,1,1,0,0,1,1,1,0
590,37,relational,0,graph,graph,graph,0.2828,0,0,0,0,0,0,1,1
591,37,contextual,1,attention_v2,graph,attention_v2,0.4629,0,0,1,1,1,1,1,1
592,37,feature,0,mlp,graph,mlp,0.1615,0,1,1,0,0,0,1,1
593,37,relational,1,graph,graph,graph,0.4612,0,0,1,1,0,0,0,1
594,37,contextual,0,attention_v2,attention,attention_v2,0.3610,0,0,0,0,0,0,1,1
595,37,contextual,1,attention_v2,graph,attention_v2,0.4732,0,1,0,1,1,1,1,1
596,37,feature,0,mlp,attention_v2,mlp,0.1678,0,1,1,0,0,0,1,1
597,37,contextual,1,attention_v2,mlp,attention_v2,0.3094,0,1,0,1,1,1,1,1
598,37,relational,0,graph,attention,graph,0.1570,0,0,0,0,0,0,1,1
599,37,feature,1,mlp,attention_v2,graph,0.1346,1,1,0,0,1,1,1,0
600,37,contextual,1,attention_v2,graph,attention_v2,0.3120,0,0,0,1,1,1,1,1
601,37,relational,1,graph,graph,graph,0.3266,0,1,0,0,1,1,1,1
602,37,relational,0,graph,mlp,graph,0.1714,0,1,1,0,1,1,0,1
603,37,relational,1,graph,attention,graph,0.1901,0,1,1,1,1,1,1,1
604,37,contextual,0,attention_v2,attention_v2,attention_v2,0.4220,0,1,1,0,0,0,1,1
605,37,relational,1,graph,mlp,graph,0.2195,0,1,0,1,1,1,1,1
606,37,contextual,1,attention_v2,mlp,attention_v2,0.4474,0,0,1,1,1,1,1,1
607,37,relational,0,graph,graph,graph,0.1619,0,0,0,0,0,0,1,1
608,37,feature,1,mlp,attention_v2,attention_v2,0.3565,1,1,0,1,1,1,1,0
609,37,feature,0,mlp,graph,attention,0.0885,0,1,0,1,0,0,1,0
610,37,contextual,1,attention_v2,mlp,attention_v2,0.1583,0,1,1,1,1,1,1,1
611,37,contextual,0,attention_v2,attention,attention_v2,0.3188,0,0,0,0,0,0,1,1
612,37,feature,1,mlp,attention_v2,graph,0.1310,1,1,0,0,1,1,1,0
613,37,feature,0,mlp,graph,attention,0.0905,0,1,0,1,0,0,1,0
614,37,contextual,0,attention_v2,attention_v2,attention_v2,0.3146,0,1,1,0,0,0,1,1
615,37,feature,1,mlp,attention_v2,graph,0.1399,1,1,0,0,1,1,1,0
616,37,relational,1,graph,graph,graph,0.2327,0,1,1,0,1,1,1,1
617,37,relational,1,graph,mlp,graph,0.1822,0,0,0,0,0,0,0,1
618,37,feature,1,mlp,attention,attention_v2,0.3628,1,1,0,1,1,1,1,0
619,37,feature,1,mlp,attention,graph,0.1370,1,1,0,0,1,1,1,0
620,37,relational,1,graph,attention,graph,0.5529,0,1,1,0,1,1,1,1
621,37,feature,0,mlp,graph,attention,0.0881,0,1,0,1,0,0,1,0
622,37,relational,1,graph,attention,graph,0.1910,0,1,0,1,1,1,1,1
623,37,contextual,1,attention_v2,mlp,attention_v2,0.3552,0,0,0,1,1,1,1,1
624,37,relational,0,graph,mlp,graph,0.2054,0,0,0,1,0,0,1,1
625,37,relational,0,graph,attention,graph,0.1388,0,1,0,0,1,1,0,1
626,37,contextual,1,attention_v2,mlp,attention_v2,0.5426,0,0,0,1,1,1,1,1
627,37,feature,0,mlp,mlp,mlp,0.1665,0,1,1,0,0,0,1,1
628,37,feature,1,mlp,attention_v2,attention_v2,0.3486,1,1,0,1,1,1,1,0
629,37,relational,1,graph,attention,graph,0.1261,0,1,0,0,1,1,1,1
630,37,contextual,0,attention_v2,attention,attention_v2,0.7039,0,1,0,0,0,0,1,1
631,37,relational,1,graph,graph,graph,0.1685,0,1,0,1,1,1,1,1
632,37,relational,0,graph,mlp,graph,0.3148,0,1,1,1,1,1,0,1
633,37,relational,1,graph,graph,graph,0.1484,0,1,0,0,1,1,1,1
634,37,feature,0,mlp,mlp,mlp,0.1639,0,1,1,0,0,0,1,1
635,37,contextual,1,attention_v2,mlp,attention_v2,0.1953,0,1,0,1,1,1,1,1
636,37,contextual,1,attention_v2,mlp,attention_v2,0.3911,0,0,1,1,1,1,1,1
637,37,relational,0,graph,graph,graph,0.2522,0,1,1,1,1,1,0,1
638,37,relational,0,graph,attention_v2,graph,0.3149,0,0,0,0,0,0,1,1
639,37,relational,0,graph,graph,graph,0.2752,0,0,0,0,0,0,1,1
640,37,relational,0,graph,attention,graph,0.2038,0,0,0,0,0,0,1,1
641,37,relational,0,graph,mlp,graph,0.1760,0,1,0,0,1,1,0,1
642,37,contextual,0,attention_v2,attention_v2,attention_v2,0.2740,0,0,0,0,0,0,1,1
643,37,contextual,0,attention_v2,attention,attention_v2,0.3529,0,0,0,0,0,0,1,1
644,37,feature,1,mlp,attention,attention_v2,0.3330,1,1,0,1,1,1,1,0
645,37,relational,0,graph,attention,graph,0.1428,0,0,0,0,0,0,1,1
646,37,relational,1,graph,mlp,graph,0.2342,0,0,0,1,0,0,0,1
647,37,contextual,1,attention_v2,mlp,attention_v2,0.3588,0,0,0,1,1,1,1,1
648,37,contextual,1,attention_v2,mlp,attention_v2,0.3420,0,1,1,1,1,1,1,1
649,37,relational,1,graph,graph,graph,0.9356,0,1,1,1,1,1,1,1
650,37,contextual,0,attention_v2,attention_v2,attention_v2,0.2751,0,0,0,0,0,0,1,1
651,37,feature,0,mlp,graph,attention,0.0835,0,1,0,1,0,0,1,0
652,37,feature,0,mlp,graph,mlp,0.1658,0,1,1,0,0,0,1,1
653,37,contextual,1,attention_v2,graph,attention_v2,0.3115,0,0,1,1,1,1,1,1
654,37,contextual,1,attention_v2,attention_v2,attention_v2,0.2366,0,0,1,1,1,1,1,1
655,37,feature,1,mlp,graph,attention_v2,0.3565,1,1,0,1,1,1,1,0
656,37,relational,0,graph,mlp,graph,0.2226,0,1,1,0,1,1,0,1
657,37,feature,0,mlp,attention,mlp,0.1637,0,1,1,0,0,0,1,1
658,37,relational,0,graph,graph,graph,0.2410,0,0,1,1,0,0,1,1
659,37,feature,1,mlp,attention_v2,attention_v2,0.3591,1,1,0,1,1,1,1,0
660,37,feature,1,mlp,attention_v2,graph,0.1457,1,1,0,0,1,1,1,0
661,37,feature,0,mlp,attention,mlp,0.1602,0,1,1,0,0,0,1,1
662,37,relational,1,graph,graph,graph,0.2835,0,1,0,0,1,1,1,1
663,37,relational,0,graph,attention_v2,graph,0.2642,0,0,0,0,0,0,1,1
664,37,contextual,1,attention_v2,graph,attention_v2,0.3418,0,0,0,1,1,1,1,1
665,37,contextual,1,attention_v2,attention,attention_v2,0.2017,0,0,0,1,1,1,1,1
666,37,contextual,1,attention_v2,attention,attention_v2,0.5133,0,1,1,1,1,1,1,1
667,37,relational,1,graph,mlp,graph,0.1629,0,1,0,0,1,1,1,1
668,37,contextual,0,attention_v2,attention_v2,attention_v2,0.1895,0,1,0,0,0,0,1,1
669,37,contextual,0,attention_v2,graph,attention_v2,0.4801,0,0,0,0,0,0,1,1
670,37,feature,1,mlp,attention_v2,graph,0.1398,1,1,0,0,1,1,1,0
671,37,feature,1,mlp,attention_v2,graph,0.1348,1,1,0,0,1,1,1,0
672,37,relational,1,graph,mlp,graph,0.1561,0,0,0,0,0,0,0,1
673,37,feature,1,mlp,attention,graph,0.1377,1,1,0,0,1,1,1,0
674,37,relational,0,graph,graph,graph,0.2881,0,0,1,0,0,0,1,1
675,37,feature,0,mlp,graph,attention,0.0900,0,1,0,1,0,0,1,0
676,37,feature,0,mlp,attention,mlp,0.1606,0,1,1,0,0,0,1,1
677,37,relational,1,graph,attention,graph,0.1446,0,1,0,1,1,1,1,1
678,37,contextual,0,attention_v2,mlp,attention_v2,0.5021,0,1,1,0,0,0,1,1
679,37,feature,0,mlp,mlp,attention,0.0906,0,1,0,1,0,0,1,0
680,37,feature,0,mlp,graph,mlp,0.1718,0,1,1,0,0,0,1,1
681,37,relational,0,graph,mlp,graph,0.1898,0,0,0,1,0,0,1,1
682,37,feature,1,mlp,graph,graph,0.1303,1,1,0,0,1,1,1,0
683,37,relational,1,graph,attention_v2,graph,0.2218,0,1,0,0,1,1,1,1
684,37,relational,1,graph,mlp,graph,0.1932,0,1,0,0,1,1,1,1
685,37,feature,1,mlp,mlp,attention_v2,0.3526,1,1,0,1,1,1,1,0
686,37,feature,1,mlp,attention,graph,0.1321,1,1,0,0,1,1,1,0
687,37,relational,1,graph,attention,graph,0.2889,0,1,0,0,1,1,1,1
688,37,feature,1,mlp,mlp,graph,0.1372,1,1,0,0,1,1,1,0
689,37,relational,1,graph,mlp,graph,0.1395,0,1,0,1,1,1,1,1
690,37,feature,0,mlp,attention,attention,0.0902,0,1,0,1,0,0,1,0
691,37,feature,1,mlp,graph,attention_v2,0.3476,1,1,0,1,1,1,1,0
692,37,relational,0,graph,mlp,graph,0.1647,0,0,0,1,0,0,1,1
693,37,feature,1,mlp,mlp,attention_v2,0.3499,1,1,0,1,1,1,1,0
694,37,contextual,1,attention_v2,attention_v2,attention_v2,0.2514,0,0,0,1,1,1,1,1
695,37,contextual,1,attention_v2,attention,attention_v2,0.1715,0,0,0,1,1,1,1,1
696,37,feature,0,mlp,attention,mlp,0.1653,0,1,1,1,0,0,1,1
697,37,relational,1,graph,attention,graph,0.3893,0,1,1,1,1,1,1,1
698,37,relational,1,graph,mlp,graph,0.1095,0,1,0,1,1,1,1,1
699,37,feature,1,mlp,attention_v2,graph,0.1435,1,1,0,0,1,1,1,0
700,37,contextual,1,attention_v2,mlp,attention_v2,0.1359,0,1,0,1,1,1,1,1
701,37,feature,0,mlp,attention,mlp,0.1649,0,1,1,0,0,0,1,1
702,37,feature,1,mlp,graph,attention_v2,0.3524,1,1,0,1,1,1,1,0
703,37,relational,0,graph,graph,graph,0.5072,0,0,1,1,0,0,1,1
704,37,feature,0,mlp,attention,attention,0.0863,0,1,0,1,0,0,1,0
705,37,relational,0,graph,graph,graph,0.1430,0,1,0,0,1,1,0,1
706,37,relational,1,graph,mlp,graph,0.2777,0,0,0,1,0,0,0,1
707,37,feature,1,mlp,mlp,attention_v2,0.3460,1,1,0,1,1,1,1,0
708,37,contextual,1,attention_v2,attention_v2,attention_v2,0.1186,0,0,0,1,1,1,1,1
709,37,feature,1,mlp,attention_v2,graph,0.1398,1,1,0,0,1,1,1,0
710,37,relational,1,graph,graph,graph,0.2589,0,1,0,0,1,1,1,1
711,37,contextual,1,attention_v2,attention,attention_v2,0.3019,0,0,0,1,1,1,1,1
712,37,feature,1,mlp,attention_v2,attention_v2,0.3386,1,1,0,1,1,1,1,0
713,37,feature,1,mlp,graph,attention_v2,0.3544,1,1,0,1,1,1,1,0
714,37,relational,0,graph,mlp,graph,0.1491,0,1,0,1,1,1,0,1
715,37,feature,0,mlp,attention,mlp,0.1635,0,1,1,0,0,0,1,1
716,37,contextual,1,attention_v2,attention,attention_v2,0.1974,0,0,1,1,1,1,1,1
717,37,relational,1,graph,attention_v2,graph,0.1604,0,1,0,0,1,1,1,1
718,37,contextual,1,attention_v2,attention,attention_v2,0.4917,0,1,1,1,1,1,1,1
719,37,relational,0,graph,attention,graph,0.2158,0,1,1,1,1,1,0,1
